G. J.V.W. Mosis	1
F.D.L.	1
Florentius Croon	1
Franco Snellinx	1
F.R.	1
François J.R. Bekius	1
Frederik Daniel Bongardt	1
Fredrik de Harde	1
G. Brun	1
François Noël	1
Frans der (Jr) Kinderen	1
Frans J.V.M. Ryk	1
Frans de Haes (c.1658-1690)	1
G. A.V.S. Swigtenheuvel	1
Fs van Zoelen	1
Friedrich Adam Widder	1
F.H. Heyblom	1
Frederik Jan Parvé	1
François Jan Melissen	1
Frans Martin	1
F.L.W. Grand	1
Ferdinandus van Boneval	1
Frans Zael	1
François Wilhem Westerhout	1
G. Buys	1
Franciscus Ludovicus Piazzoll	1
Filips George Piek	1
Franciscus Ridderus	1
Franciscus de P.V.H. Laet	1
G. Isacksz	1
Femina Heems	1
G. Houx de Gramant	1
François van Hessel	1
Franciscus de Wael	1
François van Hoogstraeten	1
G. Hoogheyde	1
F.V.W.	1
F.G. I.I.D. Issendorp	1
Frans der Kinderen	1
G. G.M. Marthens	1
Fredrik Jansz Richters	1
Frederik Theodoor Reitz	1
F.J. Veltkamp	1
F.V.A.Jz	1
G. Dell	1
François de A.W. Kaarsgieter	1
Francois Chamois	1
van der Meer	1
G. Smidt	1
Hendrik van Duiveland	1
Hendrik Reiniersz Reyne	1
Hendrik Redogh	1
Hendrik Ravesteyn	1
Hendrik Ravekes	1
Hendrik Pieterson	1
Hendrik P.V.N. Beth	1
Hendrik Meysenheym (Jr)	1
Hendrik Matthijsz Jugatinus Philomusus Lussing	1
Hendrik Lussing Matthyszoon	1
Hendrik Luden	1
Hendrik La Staal	1
Hendrik Kroon	1
Hendrik Koornhuys	1
Hendrik Kolenbrander	1
Hendrik Kemper	1
Hendrik Schaade	1
Hendrik Speciaal	1
Hendrik Stam	1
Hendrik de Roo	1
Hendrik van Castrop	1
Hendrik van Casteren	1
Hendrik van Beerendrecht	1
Hendrik jr Graauwhart	1
Hendrik de de Witte Tierings	1
Hendrik de Wacker van Son	1
Hendrik de Pyper	1
Hendrik Sylvius	1
Hendrik de Exter	1
Hendrik Y.B.A. Boom	1
Hendrik Woutersz Kerfbyl	1
Hendrik Willem Cramer	1
Hendrik Wilkens	1
Hendrik Versteeg	1
Hendrik J.V.L. Leeuwschen	1
Hendrik J.J.M. Smets	1
Hendrik J.C. Das	1
Helena Claver	1
Hendrick van der Pals	1
Hendrick Beck	1
Henderik Muller	1
Helena van Arrewyne	1
